"","Naziv_jedinice","Godina","Šifra_Ž","Županija","Status","Šifra_GO","Stopa_prireza","Objava","Datum_primjene","Iznos_prireza","Broj_stanovnika"
"216","BEDEKOVČINA",2007,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",NA,8115
"217","BEDEKOVČINA",2008,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,8084
"218","BEDEKOVČINA",2009,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,8040
"219","BEDEKOVČINA",2010,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,8049
"220","BEDEKOVČINA",2011,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,8013
"221","BEDEKOVČINA",2012,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7957
"222","BEDEKOVČINA",2013,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7929
"223","BEDEKOVČINA",2014,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7870
"224","BEDEKOVČINA",2015,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7821
"225","BEDEKOVČINA",2016,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7741
"226","BEDEKOVČINA",2017,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7671
"227","BEDEKOVČINA",2018,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7601
"228","BEDEKOVČINA",2019,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7521
"229","BEDEKOVČINA",2020,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7473
"230","BEDEKOVČINA",2021,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",0,7340
"231","BEDEKOVČINA",2022,2,"II KRAPINSKO-ZAGORSKA","OPĆINA","00116",0,"-","-",NA,NA
"232","BEDENICA",2002,1,"I ZAGREBAČKA","OPĆINA","05509",0,"-","-",NA,1464
"233","BEDENICA",2003,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",NA,1465
"234","BEDENICA",2004,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",NA,1453
"235","BEDENICA",2005,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",NA,1438
"236","BEDENICA",2006,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",NA,1438
"237","BEDENICA",2007,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",NA,1434
"238","BEDENICA",2008,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",63285.47,1426
"239","BEDENICA",2009,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",60063.66,1427
"240","BEDENICA",2010,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",48934.89,1426
"241","BEDENICA",2011,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",60856.36,1423
"242","BEDENICA",2012,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",60144.28,1412
"243","BEDENICA",2013,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",60400.6828,1405
"244","BEDENICA",2014,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",85330.3658,1387
"245","BEDENICA",2015,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",67596.1686,1354
"246","BEDENICA",2016,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",68747.0698,1335
"247","BEDENICA",2017,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",67974.954882,1319
"248","BEDENICA",2018,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",73133.920199,1308
"249","BEDENICA",2019,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",97280.365577,1305
"250","BEDENICA",2020,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",102719.132043,1316
"251","BEDENICA",2021,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",138344.266721,1266
"252","BEDENICA",2022,1,"I ZAGREBAČKA","OPĆINA","05509",0.03,"NN/87/03","01.06.2003",NA,NA
"253","BEDNJA",2002,5,"V VARAŽDINSKA","OPĆINA","00124",0,"-","-",NA,4405
"254","BEDNJA",2003,5,"V VARAŽDINSKA","OPĆINA","00124",0,"-","-",NA,4338
"255","BEDNJA",2004,5,"V VARAŽDINSKA","OPĆINA","00124",0,"-","-",NA,4283
"256","BEDNJA",2005,5,"V VARAŽDINSKA","OPĆINA","00124",0,"-","-",NA,4223
"257","BEDNJA",2006,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",NA,4188
"258","BEDNJA",2007,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",NA,4167
"259","BEDNJA",2008,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",526171.7,4141
"260","BEDNJA",2009,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",522935.31,4096
"261","BEDNJA",2010,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",471749.63,4022
"262","BEDNJA",2011,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",429475.07,3962
"263","BEDNJA",2012,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",435672.12,3888
"264","BEDNJA",2013,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",413798.78,3837
"265","BEDNJA",2014,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",410539.807,3764
"266","BEDNJA",2015,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",256843.3378,3705
"267","BEDNJA",2016,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",286685.7191,3606
"268","BEDNJA",2017,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",276246.881937,3515
"269","BEDNJA",2018,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",397198.942801,3484
"270","BEDNJA",2019,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",520670.746472,3420
"271","BEDNJA",2020,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",518735.159836,3365
"272","BEDNJA",2021,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",512924.803259,3389
"273","BEDNJA",2022,5,"V VARAŽDINSKA","OPĆINA","00124",0.1,"NN/35/06","01.04.2006.",NA,NA
"274","BELI MANASTIR",2002,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",NA,10834
"275","BELI MANASTIR",2003,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",NA,10805
"276","BELI MANASTIR",2004,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",NA,10738
"277","BELI MANASTIR",2005,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",NA,10652
"278","BELI MANASTIR",2006,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",NA,10560
"279","BELI MANASTIR",2007,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",NA,10453
"280","BELI MANASTIR",2008,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",186364.02,10362
"281","BELI MANASTIR",2009,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",183302.5,10228
"282","BELI MANASTIR",2010,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",160459.28,10109
"283","BELI MANASTIR",2011,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",154608.87,9971
"284","BELI MANASTIR",2012,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",160290.74,9853
"285","BELI MANASTIR",2013,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.01,"NN 39/02, 151/05, 141/06","01.04.2002.",151778.8729,9634
"286","BELI MANASTIR",2014,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",143905.5346,9439
"287","BELI MANASTIR",2015,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",400477.2741,9231
"288","BELI MANASTIR",2016,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",571284.3084,8970
"289","BELI MANASTIR",2017,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",425040.067869,8549
"290","BELI MANASTIR",2018,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",609298.099171,8374
"291","BELI MANASTIR",2019,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",687311.956501,8235
"292","BELI MANASTIR",2020,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",662831.022439,8087
"293","BELI MANASTIR",2021,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",674346.32375,7973
"294","BELI MANASTIR",2022,14,"XIV OSJEČKO-BARANJSKA","GRAD","00132",0.05,"NN 153/14","31.12.2014.",NA,NA
"295","BELICA",2002,20,"XX MEĐIMURSKA","OPĆINA","00159",0,"-","-",NA,3380
"296","BELICA",2003,20,"XX MEĐIMURSKA","OPĆINA","00159",0,"-","-",NA,3374
"297","BELICA",2004,20,"XX MEĐIMURSKA","OPĆINA","00159",0,"-","-",NA,3341
"298","BELICA",2005,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",NA,3320
"299","BELICA",2006,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",NA,3314
"300","BELICA",2007,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",NA,3290
"301","BELICA",2008,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",31064.4,3244
"302","BELICA",2009,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",28938.72,3193
"303","BELICA",2010,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",27849.03,3185
"304","BELICA",2011,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",25916.47,3166
"305","BELICA",2012,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",27422.98,3126
"306","BELICA",2013,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",23780.0518,3102
"307","BELICA",2014,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",33210.5852,3074
"308","BELICA",2015,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",20800.1744,3045
"309","BELICA",2016,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",32925.1848,3024
"310","BELICA",2017,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",26710.099986,2960
"311","BELICA",2018,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",38023.06347,2907
"312","BELICA",2019,20,"XX MEĐIMURSKA","OPĆINA","00159",0.01,"NN 174/04","01.01.2005.",50930.184591,2850
"313","BELICA",2020,20,"XX MEĐIMURSKA","OPĆINA","00159",0,"NN 124/19","01.01.2020.",0,2830
"314","BELICA",2021,20,"XX MEĐIMURSKA","OPĆINA","00159",0,"NN 124/19","01.01.2020.",0,2822
"315","BELICA",2022,20,"XX MEĐIMURSKA","OPĆINA","00159",0,"NN 124/19","01.01.2020.",NA,NA
"316","BELIŠĆE",2002,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0,"-","-",NA,11350
"317","BELIŠĆE",2003,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.05,"NN 155/02","01.01.2003.",NA,11260
"318","BELIŠĆE",2004,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.05,"NN 155/02","01.01.2003.",NA,11245
"319","BELIŠĆE",2005,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.05,"NN 155/02","01.01.2003.",NA,11220
"320","BELIŠĆE",2006,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",NA,11161
"321","BELIŠĆE",2007,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",NA,11107
"322","BELIŠĆE",2008,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1722514.82,11017
"323","BELIŠĆE",2009,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1510206.53,10948
"324","BELIŠĆE",2010,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1299915.22,10851
"325","BELIŠĆE",2011,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1606905.29,10773
"326","BELIŠĆE",2012,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1965188.97,10643
"327","BELIŠĆE",2013,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1336439.3496,10538
"328","BELIŠĆE",2014,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1254963.8388,10488
"329","BELIŠĆE",2015,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",844073.9234,10333
"330","BELIŠĆE",2016,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1035064.1631,10150
"331","BELIŠĆE",2017,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",826127.386006,9874
"332","BELIŠĆE",2018,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1254149.900135,9641
"333","BELIŠĆE",2019,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1546499.166356,9435
"334","BELIŠĆE",2020,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",1162893.163384,9341
"335","BELIŠĆE",2021,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",872078.680659,8884
"336","BELIŠĆE",2022,14,"XIV OSJEČKO-BARANJSKA","GRAD","00167",0.1,"NN 155/05","01.01.2006.",NA,NA
"337","BENKOVAC",2002,13,"XIII ZADARSKA","GRAD","00175",0,"-","-",NA,9661
"338","BENKOVAC",2003,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",NA,9727
"339","BENKOVAC",2004,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",NA,9856
"340","BENKOVAC",2005,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",NA,10055
"341","BENKOVAC",2006,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",NA,10301
"342","BENKOVAC",2007,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",NA,10543
"343","BENKOVAC",2008,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",634083.49,10854
"344","BENKOVAC",2009,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",583208.55,10964
"345","BENKOVAC",2010,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",522051.01,11021
"346","BENKOVAC",2011,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",475332.55,11037
"347","BENKOVAC",2012,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",450710.83,10914
"348","BENKOVAC",2013,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",443913.9886,10805
"349","BENKOVAC",2014,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",469937.8832,10550
"350","BENKOVAC",2015,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",235546.5852,10177
"351","BENKOVAC",2016,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",334201.1504,9879
"352","BENKOVAC",2017,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",276794.85607,9538
"353","BENKOVAC",2018,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",492887.673034,9289
"354","BENKOVAC",2019,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",577673.234952,8724
"355","BENKOVAC",2020,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",626455.263433,8543
"356","BENKOVAC",2021,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",554046.9575,9680
"357","BENKOVAC",2022,13,"XIII ZADARSKA","GRAD","00175",0.05,"NN 4/03, 1/14","01.01.2003.",NA,NA
"358","BEREK",2002,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,1629
"359","BEREK",2003,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,1597
"360","BEREK",2004,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,1561
"361","BEREK",2005,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,1560
"362","BEREK",2006,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,1538
"363","BEREK",2007,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,1498
"364","BEREK",2008,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1484
"365","BEREK",2009,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1476
"366","BEREK",2010,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1445
"367","BEREK",2011,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1417
"368","BEREK",2012,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1395
"369","BEREK",2013,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1386
"370","BEREK",2014,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1366
"371","BEREK",2015,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1337
"372","BEREK",2016,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1315
"373","BEREK",2017,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1253
"374","BEREK",2018,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1198
"375","BEREK",2019,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1142
"376","BEREK",2020,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1137
"377","BEREK",2021,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",0,1106
"378","BEREK",2022,7,"VII BJELOVARSKO-BILOGORSKA","OPĆINA","00183",0,"-","-",NA,NA
"379","BERETINEC",2002,5,"V VARAŽDINSKA","OPĆINA","00191",0,"-","-",NA,2250
"380","BERETINEC",2003,5,"V VARAŽDINSKA","OPĆINA","00191",0,"-","-",NA,2248
"381","BERETINEC",2004,5,"V VARAŽDINSKA","OPĆINA","00191",0,"-","-",NA,2230
"382","BERETINEC",2005,5,"V VARAŽDINSKA","OPĆINA","00191",0,"-","-",NA,2196
"383","BERETINEC",2006,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",NA,2180
"384","BERETINEC",2007,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",NA,2186
"385","BERETINEC",2008,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",203888.14,2206
"386","BERETINEC",2009,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",196071.88,2184
"387","BERETINEC",2010,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",162686.94,2176
"388","BERETINEC",2011,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",169827.11,2167
"389","BERETINEC",2012,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",158367.56,2161
"390","BERETINEC",2013,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",170486.8042,2156
"391","BERETINEC",2014,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",165520.1444,2157
"392","BERETINEC",2015,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",164016.6543,2157
"393","BERETINEC",2016,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",180249.4492,2143
"394","BERETINEC",2017,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",150060.187364,2120
"395","BERETINEC",2018,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",199725.133625,2112
"396","BERETINEC",2019,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",234873.731042,2094
"397","BERETINEC",2020,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",238407.771481,2080
"398","BERETINEC",2021,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",232809.19813,2049
"399","BERETINEC",2022,5,"V VARAŽDINSKA","OPĆINA","00191",0.07,"NN 147/05","01.01.2006.",NA,NA
"400","BIBINJE",2002,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,3605
"401","BIBINJE",2003,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,3635
"402","BIBINJE",2004,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,3689
"403","BIBINJE",2005,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,3758
"404","BIBINJE",2006,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,3829
"405","BIBINJE",2007,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,3891
"406","BIBINJE",2008,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,3929
"407","BIBINJE",2009,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,3967
"408","BIBINJE",2010,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,3982
"409","BIBINJE",2011,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4010
"410","BIBINJE",2012,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4044
"411","BIBINJE",2013,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4092
"412","BIBINJE",2014,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4106
"413","BIBINJE",2015,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4145
"414","BIBINJE",2016,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4144
"415","BIBINJE",2017,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4166
"416","BIBINJE",2018,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4173
"417","BIBINJE",2019,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4200
"418","BIBINJE",2020,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,4249
"419","BIBINJE",2021,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",0,3962
"420","BIBINJE",2022,13,"XIII ZADARSKA","OPĆINA","00205",0,"-","-",NA,NA
"421","BILICE",2002,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0,"-","-",NA,1955
"422","BILICE",2003,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",NA,1998
"423","BILICE",2004,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",NA,2028
"424","BILICE",2005,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",NA,2113
"425","BILICE",2006,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",NA,2148
"426","BILICE",2007,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",NA,2199
"427","BILICE",2008,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",305179.43,2238
"428","BILICE",2009,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",257312.13,2292
"429","BILICE",2010,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",251178.71,2294
"430","BILICE",2011,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",241434.3,2356
"431","BILICE",2012,15,"XV ŠIBENSKO-KNINSKA","OPĆINA","06211",0.1,"NN 26/03","15.02.2003.",281655.76,2379
